"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Emerald","S3","Biomass","Radn0_30",-33.8391272045768,34.0058147536826,22.1652001949774
"RF","Emerald","S3","Biomass","Radn30_60",-53.4709075893407,53.8482624165838,26.5456530802441
"RF","Emerald","S3","Biomass","Radn60_90",-19.3195568703909,26.1187685696924,27.0545775837825
"RF","Emerald","S3","GrainWt","Lat",-69.972441786409,70.6147652225259,43.214795399717
"RF","Emerald","S3","GrainWt","ShootLag",7.08686471363338,7.13258723375338,5.17528904158937
"RF","Emerald","S3","GrainWt","VegTarget",6.72906785248726,6.73487423764726,4.24696355921638
"RF","Emerald","S3","GrainWt","LateVegTarget",-8.20639248532209,8.21966740307066,5.60008786241516
"RF","Emerald","S3","GrainWt","FloweringTarget",0.920003215454283,1.53256443420001,1.74897458241376
"RF","Emerald","S3","GrainWt","Population",19.3803370605451,20.262221668689,17.2288235361245
"RF","Emerald","S3","GrainWt","FracPAWCmm",26.8093051919702,28.4820122282745,21.2269297177502
"RF","Emerald","S3","GrainWt","PAWCmm",-0.711427553852626,12.7791576206433,18.2458415770231
"RF","Emerald","S3","GrainWt","sowingESW",38.4933734932877,39.0422730811417,26.7571677069441
"RF","Emerald","S3","GrainWt","SowingDOY",-5.71420868280143,8.42872359125935,9.55883121618549
"RF","Emerald","S3","GrainWt","AvgMinT0_30",-4.49228974426576,17.0758279099542,22.380840846744
"RF","Emerald","S3","GrainWt","AvgMinT30_60",-8.02716071325754,10.841926417677,11.4079682734091
"RF","Emerald","S3","GrainWt","AvgMinT60_90",-56.7377430651905,56.7377430651905,25.2219142247943
"RF","Emerald","S3","GrainWt","AvgMaxT0_30",-14.0161293357757,15.1071382576508,13.2164894381531
"RF","Emerald","S3","GrainWt","AvgMaxT30_60",-131.855606458386,131.855606458386,39.2432870309265
"RF","Emerald","S3","GrainWt","AvgMaxT60_90",-150.812906891731,150.812906891731,48.4307128872612
"RF","Emerald","S3","GrainWt","Rain0_30",16.4521240505049,16.5451549482564,21.9264900500364
"RF","Emerald","S3","GrainWt","Rain30_60",13.2285391501833,13.6926860880932,21.595242139828
"RF","Emerald","S3","GrainWt","Rain60_90",6.48948429622147,7.28471130712013,13.475234055533
"RF","Emerald","S3","GrainWt","Radn0_30",-11.1697336179968,11.6141277424765,7.17514210030243
"RF","Emerald","S3","GrainWt","Radn30_60",-31.7351297661461,31.769373345449,14.6796193253021
"RF","Emerald","S3","GrainWt","Radn60_90",-15.4615997591657,17.049772250567,15.0903527890251
