"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Gunnedah","S3","Biomass","AvgMaxT30_60",-220.959336404533,233.036913268341,182.13919289358
"ANN","Gunnedah","S3","Biomass","AvgMaxT60_90",-387.647625129311,388.07185918843,210.970055999076
"ANN","Gunnedah","S3","Biomass","Rain0_30",90.2250374541937,106.986947670263,159.577864319779
"ANN","Gunnedah","S3","Biomass","Rain30_60",11.3388650744753,171.940364376857,253.847279820449
"ANN","Gunnedah","S3","Biomass","Rain60_90",-225.865402945578,319.624665312432,332.803928447159
"ANN","Gunnedah","S3","Biomass","Radn0_30",-2.13877529449769,93.6984498516031,116.690500697023
"ANN","Gunnedah","S3","Biomass","Radn30_60",-19.7328678665924,55.6056583228225,82.011792110133
"ANN","Gunnedah","S3","Biomass","Radn60_90",164.343388687347,186.141635894038,155.981452140676
"ANN","Gunnedah","S3","GrainWt","Lat",45.7727164482263,54.3066620023891,114.919447915968
"ANN","Gunnedah","S3","GrainWt","ShootLag",36.731152152771,37.1392551323715,27.2431928464979
"ANN","Gunnedah","S3","GrainWt","VegTarget",47.7509208704605,50.0139234836665,43.0497303199706
"ANN","Gunnedah","S3","GrainWt","LateVegTarget",33.0411532348493,47.0862790214613,58.0962756387054
"ANN","Gunnedah","S3","GrainWt","FloweringTarget",-6.32562394458399,12.8166197186723,15.3484374729581
"ANN","Gunnedah","S3","GrainWt","Population",72.6915202399205,74.581282934253,100.733651150928
"ANN","Gunnedah","S3","GrainWt","FracPAWCmm",-89.4930250975066,133.474812783936,145.025221082808
"ANN","Gunnedah","S3","GrainWt","PAWCmm",-57.8705977213248,77.5693241095016,122.268838571906
"ANN","Gunnedah","S3","GrainWt","sowingESW",154.360099147854,183.173390438429,166.057795278371
"ANN","Gunnedah","S3","GrainWt","SowingDOY",-69.1638844795075,80.8583269605186,80.0888180850269
"ANN","Gunnedah","S3","GrainWt","AvgMinT0_30",-56.6112423230659,85.9304626375412,97.4313663682997
"ANN","Gunnedah","S3","GrainWt","AvgMinT30_60",5.11578041423881,68.6396135749547,88.3102664683289
"ANN","Gunnedah","S3","GrainWt","AvgMinT60_90",-176.532306883302,187.866979301918,150.98983659063
"ANN","Gunnedah","S3","GrainWt","AvgMaxT0_30",-34.0398193632364,44.5825339847278,47.5151864639729
"ANN","Gunnedah","S3","GrainWt","AvgMaxT30_60",-180.475397971009,183.10642890643,127.070638102557
"ANN","Gunnedah","S3","GrainWt","AvgMaxT60_90",-292.109252069135,293.604010983309,145.562675417802
"ANN","Gunnedah","S3","GrainWt","Rain0_30",56.2876071590844,65.8680656854686,84.5261854472107
"ANN","Gunnedah","S3","GrainWt","Rain30_60",40.9106926332569,83.634493002854,113.617530517875
"ANN","Gunnedah","S3","GrainWt","Rain60_90",66.0256820996465,105.696761474615,126.709343390551
"ANN","Gunnedah","S3","GrainWt","Radn0_30",52.6180730473154,74.2715032652484,81.5140028557474
"ANN","Gunnedah","S3","GrainWt","Radn30_60",114.848033462944,122.574214941403,105.251993324635
"ANN","Gunnedah","S3","GrainWt","Radn60_90",111.32298353923,121.309560199764,104.900977328201
